Dist Code,Year,State Code,State Name,Dist Name,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal)
158,2015,10,Rajasthan,Nagaur,2833.33,1412.0,1904.0,1964.0,1416.0,1751.0,1678.0,1528.0,4791.0,7318.5,4010.0,6924.0,3894.0,3279.0,4368.5,3325.0,4822.0
158,2016,10,Rajasthan,Nagaur,2564.33,1485.0,1629.0,1730.0,1413.0,1705.0,2084.0,1505.0,5232.5,4555.0,4245.0,5987.0,3665.0,3478.5,4100.0,3890.0,5272.0
159,2009,10,Rajasthan,Pali,1671.0,964.0,1502.0,1057.0,1063.0,1132.0,1040.0,1086.0,2058.0,3687.0,2750.0,5913.0,2264.0,2875.0,2800.0,2977.5,2983.0
159,2010,10,Rajasthan,Pali,1774.0,994.0,1334.0,1228.0,872.0,1114.0,1100.0,1065.0,2192.0,3508.0,2856.0,4964.0,2366.0,2700.0,2549.5,2889.0,3550.0
159,2011,10,Rajasthan,Pali,1750.0,1020.5,1405.0,1162.0,972.0,1177.0,1131.0,1261.0,3532.0,3260.0,3288.0,5473.0,3180.0,2952.0,3212.5,3031.0,3705.0
159,2012,10,Rajasthan,Pali,2006.5,1268.0,1753.0,1212.0,1231.0,1445.0,1564.0,1275.0,3071.0,3687.5,4158.0,8792.0,3105.0,3223.0,3371.0,3340.5,3430.0
159,2013,10,Rajasthan,Pali,2241.5,1345.0,1792.0,1414.0,1317.0,1670.0,1787.5,1281.0,3308.0,3900.0,5625.0,10547.0,2917.0,3557.0,3822.0,3444.0,4692.0
159,2014,10,Rajasthan,Pali,2760.0,1372.0,1525.0,1366.0,1316.0,1542.0,1653.5,1592.0,3584.0,4705.0,3214.0,9559.0,3168.0,3057.0,3775.0,3436.0,4307.0
159,2015,10,Rajasthan,Pali,2833.33,1412.0,1906.0,1610.0,1414.0,1610.0,1678.0,1630.0,5019.0,7318.5,5853.0,7030.0,4014.0,3126.0,4368.5,3325.0,4561.0
159,2016,10,Rajasthan,Pali,2564.33,1485.0,1629.0,1614.0,1568.0,1711.0,2084.0,1505.0,5232.5,4555.0,5714.0,6840.0,3665.0,3478.5,4100.0,3890.0,5060.0
160,2009,10,Rajasthan,Swami Madhopur,2584.0,964.0,1196.0,992.0,905.0,961.0,1040.0,1007.0,2342.0,3687.0,2530.0,6264.0,2305.0,2371.0,2800.0,2977.5,2965.0
160,2010,10,Rajasthan,Swami Madhopur,1633.0,994.0,1069.0,946.0,831.0,843.0,1100.0,938.0,2124.0,2373.0,2726.0,4990.0,2321.0,2700.0,2549.5,2440.0,4018.0
160,2011,10,Rajasthan,Swami Madhopur,2750.0,1020.5,1200.0,1035.0,842.0,1015.0,1131.0,1255.0,3298.0,3260.0,2789.0,5601.0,3330.0,3320.5,3212.5,3031.0,3810.0
160,2012,10,Rajasthan,Swami Madhopur,2734.0,1268.0,1462.0,1120.0,1093.0,1058.0,1564.0,1246.0,3370.0,3687.5,4245.0,8733.0,3280.0,3070.0,3371.0,3340.5,3996.0
160,2013,10,Rajasthan,Swami Madhopur,3470.0,1345.0,1489.0,1237.0,1162.0,1245.0,1787.5,1302.0,3308.0,3900.0,3353.0,10613.0,3255.0,3131.5,3822.0,3444.0,4509.0
160,2014,10,Rajasthan,Swami Madhopur,3480.0,1372.0,1427.0,1392.0,1104.0,1278.0,1653.5,1238.0,3419.0,5619.0,3543.0,9993.0,3498.0,3267.0,3775.0,3436.0,4200.0
160,2015,10,Rajasthan,Swami Madhopur,3490.0,1412.0,1527.0,1362.0,1257.0,1410.0,1678.0,1492.0,4756.0,6923.0,3578.0,7620.0,3829.0,3279.0,4368.5,3325.0,4272.5
160,2016,10,Rajasthan,Swami Madhopur,3963.0,1485.0,1556.0,1301.0,1322.0,1360.0,2084.0,1461.0,4897.0,2928.0,3693.0,7072.0,3665.0,3478.5,4100.0,3890.0,4837.0
161,2009,10,Rajasthan,Sikar,1671.0,964.0,1342.0,1016.0,901.0,882.5,1040.0,978.0,2298.0,3687.0,2893.0,5480.0,2750.0,2371.0,2800.0,2977.5,2965.0
161,2010,10,Rajasthan,Sikar,1774.0,994.0,1233.0,1150.0,797.0,943.0,1100.0,1070.0,2054.0,3508.0,3260.0,4550.0,2319.0,2700.0,2549.5,2889.0,4018.0
161,2011,10,Rajasthan,Sikar,1750.0,1020.5,1317.0,1180.0,786.0,1020.0,1131.0,1328.0,3667.0,3260.0,3177.0,4600.0,3492.0,3320.5,3212.5,3031.0,5370.0
161,2012,10,Rajasthan,Sikar,2006.5,1268.0,1508.0,1498.5,1167.0,1202.0,1564.0,1183.0,3167.0,3687.5,4650.0,9375.0,3333.0,3070.0,3371.0,3340.5,6067.0
161,2013,10,Rajasthan,Sikar,2241.5,1345.0,1589.0,1419.5,1122.0,1270.0,1787.5,1144.0,3308.0,3900.0,4350.0,9022.0,3056.0,3131.5,3822.0,3444.0,6167.0
161,2014,10,Rajasthan,Sikar,2760.0,1372.0,1536.0,1599.0,1203.0,1255.0,1653.5,1152.0,3491.0,4705.0,4000.0,8856.0,3222.0,3267.0,3775.0,3436.0,6667.0
161,2015,10,Rajasthan,Sikar,2833.33,1412.0,1725.0,1675.5,1228.0,1372.5,1678.0,1428.0,4987.0,7318.5,4090.0,8271.0,3958.0,3279.0,4368.5,3325.0,7937.0
161,2016,10,Rajasthan,Sikar,2564.33,1485.0,1817.0,1743.665,1400.0,1342.0,2084.0,1394.0,5136.0,4555.0,3974.0,6641.0,3522.0,3478.5,4100.0,3890.0,7850.0
162,2009,10,Rajasthan,Sirohi,1671.0,964.0,1508.0,1136.0,1064.0,1158.0,1040.0,1142.0,2128.0,3687.0,3041.0,5919.0,2198.0,2856.0,2800.0,2977.5,3302.0
162,2010,10,Rajasthan,Sirohi,1774.0,994.0,1263.0,1157.0,868.0,1116.0,1100.0,1141.0,2218.0,3137.0,2266.0,4978.0,2378.0,2700.0,2549.5,2889.0,3760.0
162,2011,10,Rajasthan,Sirohi,1750.0,1020.5,1298.0,1387.0,944.0,1118.0,1131.0,1262.0,3500.0,3463.0,3486.0,5364.0,3326.0,3342.0,3212.5,3031.0,3820.0
162,2012,10,Rajasthan,Sirohi,2006.5,1268.0,1643.0,1441.0,1291.0,1372.0,1564.0,1325.0,2983.0,3505.0,4144.0,7961.0,3163.0,3454.0,3371.0,3280.0,4316.0
162,2013,10,Rajasthan,Sirohi,2241.5,1345.0,1802.0,1535.0,1391.0,1389.0,1787.5,1452.0,3308.0,3989.0,3796.0,9525.0,3884.0,3816.0,3822.0,3444.0,4645.0
162,2014,10,Rajasthan,Sirohi,2760.0,1372.0,1815.0,2543.0,1383.0,1408.0,1653.5,1350.0,3617.0,2673.0,4315.0,8396.0,3579.0,3439.0,3775.0,3436.0,4166.0
162,2015,10,Rajasthan,Sirohi,2833.33,1412.0,1895.0,1210.0,1571.0,1676.0,1678.0,1756.0,7306.0,6585.0,3897.0,5862.0,3972.0,3349.0,4368.5,3325.0,4318.0
163,2009,10,Rajasthan,Tonk,1671.0,964.0,1283.0,1304.0,949.0,1020.0,1040.0,1044.0,2213.0,3687.0,2565.0,5546.0,2459.0,2371.0,2800.0,2156.0,2965.0
163,2010,10,Rajasthan,Tonk,1774.0,994.0,1086.0,1182.0,788.0,959.0,1100.0,1052.0,2033.0,2283.0,2410.0,4919.0,2400.0,2700.0,2320.0,2475.0,4018.0
163,2011,10,Rajasthan,Tonk,1750.0,1020.5,1115.0,1073.0,768.0,982.0,1131.0,1158.0,3305.0,3260.0,2861.0,4983.0,3344.0,3320.5,4050.0,3050.0,3810.0
163,2012,10,Rajasthan,Tonk,2006.5,1268.0,1427.0,1429.0,1173.0,1280.0,1564.0,1135.0,3105.0,3565.0,4186.0,8294.0,3247.0,3070.0,4000.0,3340.5,3996.0
163,2013,10,Rajasthan,Tonk,2241.5,1345.0,1464.0,1413.0,1185.0,1263.0,1787.5,1146.0,3308.0,3900.0,3565.0,9612.0,3009.0,3100.0,3822.0,3444.0,4509.0
163,2014,10,Rajasthan,Tonk,2760.0,1372.0,1427.0,1747.0,1093.0,1276.0,1653.5,1204.0,3236.0,4705.0,3343.0,8506.0,3419.0,2750.0,3650.0,3436.0,4200.0
163,2015,10,Rajasthan,Tonk,2833.33,1412.0,1511.0,3940.0,1290.0,1436.0,1678.0,1370.0,4743.0,7318.5,3549.0,6603.0,3843.0,2707.0,4368.5,3325.0,4150.0
163,2016,10,Rajasthan,Tonk,2564.33,1485.0,1608.0,1652.0,1364.0,1558.0,2084.0,1424.0,5190.0,4555.0,3881.0,6110.0,3439.0,2813.0,4100.0,3890.0,6110.0
164,2009,10,Rajasthan,Udaipur,1518.0,878.0,1308.0,888.0,902.0,975.0,1040.0,1082.0,2235.0,3687.0,8966.0,5671.0,2290.0,2371.0,2940.0,2963.0,2790.0
164,2010,10,Rajasthan,Udaipur,1623.0,1068.0,1257.0,1034.0,938.0,1008.0,1100.0,1037.0,2251.0,3508.0,3313.0,5060.0,2283.0,2700.0,2549.5,2950.0,4900.0
164,2011,10,Rajasthan,Udaipur,1880.0,990.0,1230.0,1017.0,1032.0,1048.0,1131.0,1108.0,3245.0,3260.0,2582.0,5370.0,2864.0,3320.5,3212.5,3120.0,4300.0
164,2012,10,Rajasthan,Udaipur,2017.0,1052.0,1466.0,1097.0,1249.5,1213.0,1564.0,1226.0,3267.0,3687.5,3214.0,7300.0,2996.0,3070.0,3060.0,3127.0,3895.0
164,2013,10,Rajasthan,Udaipur,2198.0,1254.0,1486.0,1181.0,1317.5,1243.0,1787.5,1354.0,3308.0,3900.0,2827.0,9978.0,2946.0,3131.5,3000.0,3390.0,3715.0
164,2014,10,Rajasthan,Udaipur,2050.0,1277.0,1491.0,1224.0,1288.0,1294.0,1653.5,1348.0,3231.0,4705.0,3011.0,9757.0,3103.0,3267.0,3320.0,3660.0,4925.0
164,2015,10,Rajasthan,Udaipur,2053.0,1443.0,1607.0,1259.0,1351.0,1458.0,1678.0,1416.0,4365.0,7318.5,4155.0,9822.0,3312.0,3279.0,5550.0,3935.0,4233.0
164,2016,10,Rajasthan,Udaipur,1965.0,1356.0,1685.0,1472.0,1400.0,1449.0,2084.0,1487.0,4538.0,4555.0,4537.0,6537.0,3245.0,3478.5,5750.0,4127.0,4381.0
165,2009,9,Punjab,Gurdaspur,1671.0,1030.0,1100.0,1016.0,905.0,1200.0,1040.0,932.0,2800.0,3728.0,2528.5,7000.0,2280.5,2371.0,2800.0,2180.0,2965.0
165,2010,9,Punjab,Gurdaspur,1774.0,1100.0,1170.0,1150.0,800.0,1300.0,1100.0,1041.5,3500.0,3508.0,7000.0,6500.0,3400.0,2700.0,2549.5,2889.0,5000.0
165,2011,9,Punjab,Gurdaspur,1750.0,1080.0,1285.0,1000.0,1100.0,1000.0,1131.0,1700.0,4000.0,3260.0,6000.0,10000.0,3300.0,3320.5,4500.0,3031.0,5000.0
165,2012,9,Punjab,Gurdaspur,2006.5,1280.0,1285.0,1498.5,1249.5,1000.0,1564.0,1221.0,3453.0,3687.5,4158.0,7000.0,3500.0,3070.0,3371.0,3340.5,3996.0
165,2013,9,Punjab,Gurdaspur,2241.5,1345.0,1400.0,1419.5,1317.5,1310.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3600.0,3131.5,3822.0,3444.0,4509.0
165,2014,9,Punjab,Gurdaspur,2760.0,1400.0,1400.0,1599.0,1288.0,1190.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,4000.0,3267.0,3775.0,3436.0,4200.0
165,2015,9,Punjab,Gurdaspur,2833.33,1412.0,1450.0,1675.5,1351.0,1130.0,1678.0,1428.0,4481.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
165,2016,9,Punjab,Gurdaspur,1510.0,1485.0,1525.0,1743.665,1400.0,1325.0,2084.0,1505.0,5232.5,4555.0,4350.0,6125.0,4000.0,3478.5,4100.0,3890.0,4837.0
166,2009,9,Punjab,Amritsar,1671.0,950.0,1080.0,1016.0,905.0,800.0,1040.0,932.0,2226.0,3728.0,2528.5,2390.0,1080.0,2371.0,2800.0,2000.0,2965.0
166,2010,9,Punjab,Amritsar,1774.0,1030.0,1100.0,1150.0,1340.0,892.0,1100.0,1041.5,2315.0,3508.0,2856.0,2490.0,1950.0,2700.0,2549.5,2889.0,4018.0
166,2011,9,Punjab,Amritsar,1750.0,1020.5,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
166,2012,9,Punjab,Amritsar,2006.5,1280.0,1285.0,1498.5,1249.5,1000.0,1564.0,1221.0,5000.0,3687.5,4158.0,7500.0,3500.0,3070.0,3371.0,3340.5,3996.0
166,2013,9,Punjab,Amritsar,2241.5,1320.0,1365.0,1419.5,1317.5,1350.0,1787.5,1232.5,4100.0,3900.0,3781.0,8000.0,3600.0,3131.5,3822.0,3444.0,4509.0
166,2014,9,Punjab,Amritsar,2760.0,1400.0,1400.0,1599.0,1288.0,1190.0,1653.5,1238.0,3586.0,4705.0,3913.0,9000.0,4000.0,3267.0,3775.0,3436.0,4200.0
166,2015,9,Punjab,Amritsar,2833.33,1412.0,1500.0,1675.5,1351.0,1372.5,1678.0,1428.0,4481.0,7318.5,4248.0,9000.0,3696.0,3279.0,4368.5,3325.0,4272.5
166,2016,9,Punjab,Amritsar,1510.0,1485.0,1525.0,1743.665,1400.0,1325.0,2084.0,1505.0,5232.5,4555.0,4350.0,6125.0,4000.0,3478.5,4100.0,3890.0,4837.0
167,2009,9,Punjab,Kapurthala,1671.0,1030.0,1100.0,1016.0,905.0,840.0,1040.0,932.0,2226.0,3728.0,2528.5,4999.0,2280.5,2371.0,2800.0,1790.0,2965.0
167,2010,9,Punjab,Kapurthala,1774.0,1030.0,1100.0,1150.0,938.0,900.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2200.0,2700.0,2549.5,2889.0,4018.0
167,2011,9,Punjab,Kapurthala,1750.0,1020.5,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
167,2012,9,Punjab,Kapurthala,2006.5,1280.0,1285.0,1498.5,1249.5,1250.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3225.5,3070.0,3371.0,3340.5,3996.0
167,2013,9,Punjab,Kapurthala,2241.5,1345.0,1285.0,1419.5,1317.5,1300.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3200.0,3131.5,3822.0,3444.0,4509.0
167,2014,9,Punjab,Kapurthala,2760.0,1400.0,1400.0,1599.0,1288.0,1190.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,3000.0,3267.0,3775.0,3436.0,4200.0
167,2015,9,Punjab,Kapurthala,2833.33,1412.0,1450.0,1675.5,1351.0,1325.0,1678.0,1428.0,4481.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
167,2016,9,Punjab,Kapurthala,1510.0,1485.0,1525.0,1743.665,1400.0,1400.0,2084.0,1505.0,5232.5,4555.0,4350.0,6125.0,3665.0,3478.5,4100.0,3890.0,4837.0
168,2009,9,Punjab,Jalandhar,1671.0,980.0,1100.0,1016.0,905.0,840.0,1040.0,932.0,2226.0,3728.0,2528.5,2750.0,2280.5,2371.0,2800.0,1600.0,2965.0
168,2010,9,Punjab,Jalandhar,1774.0,1030.0,1020.0,1150.0,938.0,880.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
168,2011,9,Punjab,Jalandhar,1750.0,1020.5,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
168,2012,9,Punjab,Jalandhar,2006.5,1280.0,1285.0,1498.5,1249.5,1200.0,1564.0,1221.0,3453.0,3687.5,4158.0,7000.0,3225.5,3070.0,3371.0,3340.5,3996.0
168,2013,9,Punjab,Jalandhar,2241.5,1345.0,1350.0,1419.5,1317.5,1440.0,1787.5,1232.5,3308.0,3900.0,3781.0,8000.0,3200.0,3131.5,3822.0,3444.0,4509.0
168,2014,9,Punjab,Jalandhar,2760.0,1400.0,1400.0,1599.0,1288.0,1190.0,1653.5,1238.0,3586.0,4705.0,3913.0,9000.0,3150.0,3267.0,3775.0,3436.0,4200.0
168,2015,9,Punjab,Jalandhar,2833.33,1412.0,1400.0,1675.5,1351.0,1325.0,1678.0,1428.0,4481.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
168,2016,9,Punjab,Jalandhar,1510.0,1485.0,1525.0,1743.665,1400.0,1600.0,2084.0,1505.0,5232.5,4555.0,4350.0,6125.0,4800.0,3478.5,4100.0,3890.0,4837.0
169,2009,9,Punjab,Hoshiarpur,1671.0,980.0,1080.0,1016.0,905.0,820.0,1040.0,932.0,1760.0,3728.0,2800.0,2750.0,2280.5,2371.0,2800.0,2150.0,2965.0
169,2010,9,Punjab,Hoshiarpur,1774.0,1030.0,1100.0,1150.0,938.0,1050.0,1100.0,1041.5,2315.0,3508.0,3000.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
169,2011,9,Punjab,Hoshiarpur,1750.0,1020.5,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
169,2012,9,Punjab,Hoshiarpur,2006.5,1280.0,1300.0,1498.5,1249.5,1000.0,1564.0,1221.0,3453.0,3687.5,4650.0,7500.0,3225.5,3070.0,3371.0,3340.5,3996.0
169,2013,9,Punjab,Hoshiarpur,2241.5,1345.0,1350.0,1419.5,1317.5,1147.0,1787.5,1232.5,3308.0,3900.0,5000.0,8000.0,3200.0,3131.5,3822.0,3444.0,4509.0
169,2014,9,Punjab,Hoshiarpur,2760.0,1400.0,1400.0,1599.0,1288.0,1190.0,1653.5,1238.0,3586.0,4705.0,3913.0,9000.0,4000.0,3267.0,3775.0,3436.0,4200.0
169,2015,9,Punjab,Hoshiarpur,2833.33,1412.0,1450.0,1675.5,1351.0,1325.0,1678.0,1428.0,3175.0,7318.5,4030.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
169,2016,9,Punjab,Hoshiarpur,1510.0,1485.0,1525.0,1743.665,1400.0,1600.0,2084.0,1505.0,5232.5,4555.0,4000.0,6125.0,4800.0,3478.5,4100.0,3890.0,4837.0
170,2009,9,Punjab,Roopnagar / Ropar,1671.0,1030.0,1080.0,1016.0,905.0,850.0,1040.0,932.0,2226.0,3728.0,2528.5,4999.0,2500.0,2371.0,2800.0,1993.0,2965.0
170,2010,9,Punjab,Roopnagar / Ropar,1774.0,1080.0,1100.0,1150.0,938.0,925.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
170,2011,9,Punjab,Roopnagar / Ropar,1750.0,1110.0,1120.0,1180.0,1032.0,1000.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
170,2012,9,Punjab,Roopnagar / Ropar,2006.5,1280.0,1285.0,1498.5,1249.5,1200.0,1564.0,1221.0,5938.0,3687.5,4158.0,6604.0,3000.0,3070.0,3371.0,3340.5,3996.0
170,2013,9,Punjab,Roopnagar / Ropar,2241.5,1345.0,1345.0,1419.5,1317.5,1050.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3200.0,3131.5,3822.0,3444.0,4509.0
170,2014,9,Punjab,Roopnagar / Ropar,2760.0,1400.0,1400.0,1599.0,1288.0,1350.0,1653.5,1238.0,5000.0,4705.0,3913.0,8150.5,4000.0,3267.0,3775.0,3436.0,4200.0
170,2015,9,Punjab,Roopnagar / Ropar,2833.33,1412.0,1450.0,1675.5,1351.0,1485.0,1678.0,1428.0,3175.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
170,2016,9,Punjab,Roopnagar / Ropar,1510.0,1485.0,1525.0,1743.665,1400.0,1250.0,2084.0,1505.0,5232.5,4555.0,4350.0,6125.0,4000.0,3478.5,4100.0,3890.0,4837.0
171,2009,9,Punjab,Ludhiana,1671.0,1030.0,1100.0,1016.0,905.0,1400.0,1040.0,1450.0,2226.0,3728.0,2528.5,4999.0,2280.5,2371.0,2800.0,1820.0,5100.0
171,2010,9,Punjab,Ludhiana,1774.0,1130.0,1100.0,1150.0,938.0,1400.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
171,2011,9,Punjab,Ludhiana,1750.0,1020.5,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
171,2012,9,Punjab,Ludhiana,2006.5,1280.0,1285.0,1498.5,1249.5,1200.0,1564.0,1325.0,3453.0,3687.5,4158.0,6604.0,3750.0,3070.0,3371.0,3340.5,3996.0
171,2013,9,Punjab,Ludhiana,2241.5,1345.0,1350.0,1419.5,1700.0,1520.0,1787.5,1150.0,3308.0,3900.0,3781.0,8180.0,3200.0,3131.5,3822.0,3444.0,4509.0
171,2014,9,Punjab,Ludhiana,2760.0,1400.0,1400.0,1599.0,1288.0,1530.0,1653.5,1175.0,3586.0,4705.0,3913.0,8150.5,3000.0,3267.0,3775.0,3436.0,4200.0
171,2015,9,Punjab,Ludhiana,2833.33,1412.0,1450.0,1675.5,1351.0,1325.0,1678.0,1150.0,4481.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
171,2016,9,Punjab,Ludhiana,1510.0,1485.0,1525.0,1743.665,1400.0,1700.0,2084.0,1500.0,5232.5,4555.0,4350.0,6125.0,3800.0,3478.5,4100.0,3890.0,4837.0
172,2009,9,Punjab,Ferozpur,1671.0,980.0,1080.0,1016.0,905.0,1450.0,1040.0,770.0,2800.0,3728.0,2528.5,7000.0,2500.0,2371.0,2800.0,1650.0,2975.0
172,2010,9,Punjab,Ferozpur,1774.0,1030.0,1100.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
172,2011,9,Punjab,Ferozpur,1750.0,1020.5,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
172,2012,9,Punjab,Ferozpur,2006.5,1280.0,1285.0,1498.5,1385.0,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,7500.0,3500.0,3070.0,3371.0,3340.5,3996.0
172,2013,9,Punjab,Ferozpur,2241.5,1345.0,1350.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8000.0,3255.0,3131.5,3822.0,3444.0,4509.0
172,2014,9,Punjab,Ferozpur,2760.0,1400.0,1400.0,1599.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,9000.0,3468.0,3267.0,3775.0,3436.0,4200.0
172,2015,9,Punjab,Ferozpur,2833.33,1412.0,1400.0,1675.5,1351.0,1372.5,1678.0,1428.0,4481.0,7318.5,4248.0,9000.0,3696.0,3279.0,4368.5,3325.0,4272.5
172,2016,9,Punjab,Ferozpur,1510.0,1485.0,1525.0,1743.665,1400.0,1420.5,2084.0,1505.0,5232.5,4555.0,4350.0,6125.0,3665.0,3478.5,4100.0,3890.0,4837.0
174,2009,9,Punjab,Bhatinda,1671.0,1030.0,1100.0,1016.0,905.0,1450.0,1040.0,1000.0,3200.0,3728.0,3800.0,4999.0,2500.0,2371.0,2800.0,1993.0,6350.0
174,2010,9,Punjab,Bhatinda,1774.0,1130.0,1100.0,1150.0,938.0,943.0,1100.0,1000.0,3200.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
174,2011,9,Punjab,Bhatinda,1750.0,1020.5,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
174,2012,9,Punjab,Bhatinda,2006.5,1280.0,1285.0,1498.5,1249.5,1202.0,1564.0,1230.0,4000.0,3687.5,4158.0,6604.0,3600.0,3070.0,3371.0,3340.5,3996.0
174,2013,9,Punjab,Bhatinda,2241.5,1345.0,1350.0,1419.5,1700.0,1270.0,1787.5,1060.0,5400.0,3900.0,3781.0,8180.0,3150.0,3131.5,3822.0,3444.0,4509.0
174,2014,9,Punjab,Bhatinda,2760.0,1400.0,1450.0,1599.0,1288.0,1300.0,1653.5,1180.0,5000.0,4705.0,3913.0,8150.5,3000.0,3267.0,3775.0,3436.0,4200.0
174,2015,9,Punjab,Bhatinda,2833.33,1412.0,1400.0,1675.5,1351.0,1372.5,1678.0,1183.0,3175.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
174,2016,9,Punjab,Bhatinda,1510.0,1485.0,1525.0,1743.665,1400.0,1420.5,2084.0,1590.0,5232.5,4555.0,4350.0,6125.0,3600.0,3478.5,4100.0,3890.0,5000.0
175,2009,9,Punjab,Sangrur,1671.0,1030.0,1100.0,1016.0,905.0,1450.0,1040.0,1000.0,3200.0,3728.0,3800.0,4999.0,2500.0,2371.0,2800.0,2050.0,6350.0
175,2010,9,Punjab,Sangrur,1774.0,1130.0,1100.0,1150.0,1500.0,943.0,1100.0,1041.5,3200.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
175,2011,9,Punjab,Sangrur,1750.0,1110.0,1120.0,1180.0,1032.0,1020.0,1131.0,980.0,4500.0,3260.0,2700.0,4600.0,2370.0,3320.5,3212.5,3031.0,3810.0
175,2012,9,Punjab,Sangrur,2006.5,1280.0,1285.0,1498.5,1249.5,1000.0,1564.0,1800.0,5938.0,3687.5,4158.0,6604.0,3000.0,3070.0,3371.0,3340.5,3996.0
175,2013,9,Punjab,Sangrur,2241.5,1345.0,1350.0,1419.5,1700.0,1350.0,1787.5,1505.0,5400.0,3900.0,3781.0,8180.0,2500.0,3131.5,3822.0,3444.0,4509.0
175,2014,9,Punjab,Sangrur,2760.0,1400.0,1400.0,1599.0,1288.0,1300.0,1653.5,1250.0,5000.0,4705.0,3913.0,8150.5,3000.0,3267.0,3775.0,3436.0,4200.0
175,2015,9,Punjab,Sangrur,2833.33,1412.0,1400.0,1675.5,1351.0,1325.0,1678.0,1500.0,4481.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
175,2016,9,Punjab,Sangrur,1510.0,1485.0,1525.0,1743.665,1400.0,1450.0,2084.0,1450.0,5232.5,4555.0,4350.0,6125.0,3600.0,3478.5,4100.0,3890.0,5000.0
176,2009,9,Punjab,Patiala,1671.0,980.0,1080.0,1016.0,905.0,750.0,1040.0,900.0,2226.0,3728.0,2528.5,4999.0,2503.0,2371.0,2800.0,1850.0,6500.0
